createAt,manageObject,M8001C427,M8001C428,M8001C430,M8001C431,M8001C432,M8001C433,M8001C0,M8001C1,M8001C2,M8001C4,M8001C11,M8001C12,M8001C132,M8001C133,M8001C135,M8001C136,M8001C137,M8001C138,M8001C139,M8001C140,M8001C141,M8001C142,M8001C143,M8001C144,M8001C145,M8001C146,M8001C153,M8001C154,M8001C155,M8001C213,M8001C214,M8001C215,M8001C222,M8001C270,M8001C313,M8001C8,M8001C9,M8001C10,M8001C45,M8001C46,M8001C47,M8001C48,M8001C49,M8001C50,M8001C51,M8001C52,M8001C53,M8001C54,M8001C56,M8001C57,M8001C58,M8001C59,M8001C60,M8001C61,M8001C63,M8001C64,M8001C65,M8001C66,M8001C67,M8001C68,M8001C69,M8001C70,M8001C71,M8001C72,M8001C73,M8001C103,M8001C104,M8001C105,M8001C106,M8001C107,M8001C108,M8001C109,M8001C110,M8001C111,M8001C112,M8001C114,M8001C115,M8001C116,M8001C117,M8001C118,M8001C119,M8001C121,M8001C122,M8001C123,M8001C124,M8001C125,M8001C126,M8001C127,M8001C128,M8001C129,M8001C130,M8001C156,M8001C158,M8001C159,M8001C160,M8001C161,M8001C162,M8001C163,M8001C164,M8001C165,M8001C167,M8001C170,M8001C202,M8001C204,M8001C207,M8001C208,M8001C216,M8001C218,M8001C219,M8001C220,M8001C236,M8001C237,M8001C238,M8001C239,M8001C240,M8001C241,M8001C244,M8001C421,M8001C422,M8001C423,M8001C6,M8001C13,M8001C14,M8001C15,M8001C16,M8001C17,M8001C18,M8001C19,M8001C20,M8001C21,M8001C22,M8001C23,M8001C24,M8001C25,M8001C26,M8001C27,M8001C28,M8001C29,M8001C30,M8001C31,M8001C32,M8001C33,M8001C34,M8001C35,M8001C36,M8001C37,M8001C38,M8001C39,M8001C40,M8001C41,M8001C42,M8001C43,M8001C44,M8001C74,M8001C75,M8001C76,M8001C77,M8001C78,M8001C79,M8001C80,M8001C81,M8001C82,M8001C83,M8001C84,M8001C85,M8001C86,M8001C87,M8001C88,M8001C89,M8001C90,M8001C91,M8001C92,M8001C93,M8001C94,M8001C95,M8001C96,M8001C97,M8001C98,M8001C99,M8001C100,M8001C101,M8001C102,M8001C177,M8001C178,M8001C179,M8001C180,M8001C181,M8001C182,M8001C183,M8001C184,M8001C185,M8001C186,M8001C187,M8001C188,M8001C189,M8001C190,M8001C191,M8001C192,M8001C194,M8001C195,M8001C197,M8001C217,M8001C274,M8001C275,M8001C276,M8001C277,M8001C278,M8001C279,M8001C280,M8001C281,M8001C286,M8001C292,M8001C293,M8001C294,M8001C303,M8001C304,M8001C424,M8001C425,M8001C435,M8001C436,M8001C437,M8001C438,M8001C439,M8001C440,M8001C441,M8001C442,M8001C443,M8001C444,M8001C445,M8001C446,M8001C447,M8001C448,M8001C449,M8001C450,M8001C451,M8001C452,M8001C453,M8001C454,M8001C455,M8001C456,M8001C457,M8001C458,M8001C459,M8001C460,M8001C461,M8001C462,M8001C463,M8001C464,M8001C465,M8001C466,M8001C467,M8001C468,M8001C469,M8001C470,M8001C471,M8001C472,M8001C473,M8001C474,M8001C475,M8001C476,M8001C477,M8001C478,M8001C479,M8001C480,M8001C481,M8001C482,M8001C483,M8001C484,M8001C485,M8001C486,M8001C487,M8001C131,M8001C193,M8001C196,M8001C291,M8001C488,M8001C209,M8001C55,M8001C168,M8001C171,M8001C172,M8001C174,M8001C175,M8001C157,M8001C203,M8001C169,M8001C176,M8001C205,M8001C426,M8001C206,M8001C62,M8001C243,M8001C242,M8001C7,M8001C113,M8001C120,M8001C166
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-771801,82.0,3.0,20.0,27.0,22.0,12.0,3.0,761.0,74.0,1.0,227111,18927.0,110805.0,574.0,20678.0,427.0,77269.0,5760.0,64635.0,7335.0,76788.0,72374.0,41.0,1661.0,1351.0,112554.0,20675.0,106475.0,5451.0,1.0,125.0,813.0,132.0,74.0,74.0,478.0,203.0,90000,391.0,5491.0,34.0,239.0,142.0,269.0,55.0,142.0,112.0,16.0,37.0,51.0,10.0,1721.0,351.0,213.0,173.0,1491.0,203.0,360.0,297.0,1439.0,532.0,1183.0,9357.0,80294.0,772.0,,5.0,,,,,,,,,,,,5.0,3.0,,1.0,2.0,,2.0,1.0,5.0,1.0,9.0,15.0,164.0,,,,,,,,,,,,,1.0,2.0,16.0,23,230619,132.0,203.0,,,59.0,,,1.0,,47.0,45.0,44.0,433.0,57580.0,13601.0,28591.0,9801.0,4814.0,26555.0,19791.0,8476.0,2270.0,1009.0,1197.0,549.0,550.0,433.0,425.0,395.0,550.0,591.0,885.0,1137.0,1452.0,2199.0,1911.0,587.0,1495.0,2287.0,2011.0,1972.0,1931.0,1530.0,1991.0,978.0,1966.0,264.0,5363.0,2256.0,1895.0,580.0,346.0,256.0,188.0,243.0,178.0,190.0,162.0,272.0,225.0,398.0,465.0,487.0,698.0,392.0,198.0,212.0,281.0,176.0,210.0,343.0,328.0,345.0,60.0,82.0,38.0,1162.0,86.0,3.0,6.0,7.0,14.0,11.0,19.0,18.0,29.0,34.0,60.0,52.0,82.0,94.0,102.0,5.0,20,1433.0,1093.0,1525.0,873.0,339.0,323.0,338.0,58.0,52.0,28.0,31.0,11.0,10.0,26106.0,,,7453.0,4375.0,15673.0,17175.0,6573.0,1681.0,664.0,898.0,362.0,320.0,263.0,252.0,243.0,301.0,384.0,555.0,740.0,995.0,1502.0,1466.0,371.0,1212.0,1900.0,1693.0,1681.0,1632.0,200.0,3073.0,2168.0,1850.0,517.0,279.0,184.0,107.0,111.0,65.0,50.0,41.0,64.0,50.0,95.0,129.0,172.0,406.0,331.0,185.0,211.0,216.0,150.0,205.0,17.0,38.0,37.0,1.0,97.0,33.0,39.0,19.0,,,,,,,,1.0,,,,,,2.0,,,,,,,
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-771801,86.0,3.0,25.0,35.0,18.0,7.0,3.0,590.0,86.0,4.0,178302,5752.0,39828.0,459.0,18672.0,358.0,32938.0,986.0,38713.0,4499.0,32612.0,44627.0,4.0,587.0,2068.0,39685.0,18672.0,39133.0,36.0,1.0,122.0,614.0,100.0,86.0,86.0,1091.0,221.0,90000,201.0,3586.0,16.0,134.0,36.0,235.0,22.0,99.0,86.0,58.0,145.0,339.0,949.0,2245.0,1194.0,1004.0,986.0,1329.0,717.0,692.0,869.0,1595.0,832.0,1855.0,3582.0,20235.0,207.0,,,,,1.0,,,,,1.0,2.0,3.0,24.0,92.0,123.0,99.0,173.0,159.0,73.0,66.0,66.0,128.0,95.0,143.0,186.0,380.0,,,,,,,,,,,,,,,4.0,23,230619,100.0,221.0,,30.0,175.0,,,17.0,,41.0,40.0,39.0,1053.0,35448.0,7431.0,15049.0,3374.0,2781.0,16064.0,9831.0,4161.0,1989.0,1347.0,1551.0,1031.0,896.0,825.0,715.0,685.0,724.0,639.0,748.0,946.0,1005.0,1173.0,1216.0,674.0,431.0,1311.0,757.0,335.0,215.0,349.0,921.0,1234.0,229.0,160.0,3284.0,1051.0,613.0,295.0,255.0,211.0,241.0,187.0,190.0,191.0,215.0,331.0,211.0,202.0,394.0,340.0,384.0,432.0,326.0,55.0,759.0,342.0,42.0,16.0,20.0,61.0,31.0,81.0,23.0,183.0,103.0,6.0,1.0,17.0,3.0,5.0,4.0,8.0,9.0,11.0,41.0,18.0,30.0,52.0,71.0,50.0,20,192.0,310.0,835.0,1187.0,16.0,19.0,60.0,31.0,73.0,5.0,6.0,4.0,10.0,13137.0,,,2777.0,2523.0,11679.0,8369.0,3520.0,1692.0,1073.0,1333.0,790.0,708.0,610.0,517.0,472.0,417.0,429.0,519.0,598.0,691.0,739.0,804.0,376.0,300.0,640.0,428.0,253.0,200.0,149.0,2691.0,991.0,601.0,275.0,194.0,188.0,195.0,153.0,145.0,127.0,134.0,127.0,100.0,90.0,122.0,118.0,172.0,179.0,128.0,55.0,231.0,137.0,27.0,20.0,130.0,24.0,1.0,58.0,59.0,2.0,12.0,,,,,,,1.0,,,,,,,1.0,,,,,,,
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-771801,82.0,2.0,17.0,22.0,37.0,6.0,3.0,330.0,13.0,83.0,157262,3617.0,16552.0,518.0,16527.0,374.0,11159.0,777.0,31290.0,4951.0,10819.0,36274.0,,146.0,483.0,16383.0,16523.0,15865.0,2.0,1.0,20.0,251.0,91.0,13.0,13.0,1005.0,228.0,90000,203.0,4588.0,5.0,128.0,59.0,234.0,60.0,108.0,87.0,5.0,13.0,129.0,73.0,2096.0,516.0,152.0,38.0,510.0,232.0,302.0,379.0,677.0,473.0,978.0,1929.0,5943.0,285.0,,1.0,,,,,,,,,,4.0,,7.0,14.0,8.0,2.0,4.0,10.0,5.0,15.0,10.0,7.0,7.0,28.0,72.0,,,,,,,,,,,,,1.0,1.0,3.0,23,230643,91.0,228.0,,2.0,14.0,,,2.0,,58.0,53.0,52.0,953.0,30864.0,4288.0,9304.0,1810.0,2307.0,11773.0,7925.0,1863.0,584.0,276.0,198.0,89.0,90.0,78.0,98.0,116.0,101.0,121.0,181.0,228.0,378.0,612.0,1166.0,1893.0,233.0,3450.0,1546.0,956.0,495.0,533.0,1493.0,3863.0,73.0,155.0,1835.0,1007.0,356.0,104.0,40.0,32.0,8.0,19.0,6.0,2.0,3.0,7.0,6.0,8.0,13.0,38.0,20.0,35.0,74.0,18.0,254.0,304.0,159.0,31.0,33.0,46.0,106.0,55.0,45.0,457.0,118.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,9.0,9.0,2.0,20,460.0,484.0,1365.0,3662.0,31.0,33.0,46.0,104.0,84.0,4.0,19.0,24.0,87.0,7696.0,,,1527.0,1981.0,8029.0,6603.0,1504.0,474.0,232.0,166.0,81.0,67.0,69.0,89.0,109.0,94.0,107.0,167.0,212.0,335.0,557.0,1117.0,1817.0,208.0,3156.0,1223.0,778.0,59.0,122.0,1421.0,948.0,349.0,101.0,39.0,32.0,8.0,17.0,6.0,1.0,2.0,4.0,6.0,8.0,7.0,16.0,19.0,30.0,69.0,18.0,250.0,304.0,158.0,2.0,13.0,5.0,4.0,2.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,53.0,1.0,11.0,16.0,23.0,2.0,3.0,312.0,9.0,,146846,1881.0,5631.0,405.0,5357.0,273.0,3739.0,368.0,6039.0,2110.0,3488.0,8119.0,,24.0,99.0,5689.0,5355.0,5287.0,,1.0,4.0,38.0,76.0,9.0,9.0,815.0,251.0,90000,182.0,1955.0,24.0,54.0,46.0,187.0,38.0,106.0,54.0,14.0,9.0,83.0,19.0,760.0,214.0,64.0,36.0,196.0,103.0,150.0,175.0,320.0,243.0,423.0,705.0,1928.0,4.0,,2.0,,,1.0,,,2.0,,,,,,1.0,,,,2.0,,,,5.0,6.0,7.0,37.0,76.0,,,,,,,,,,,,,,,,23,230642,76.0,251.0,,,9.0,,,,,38.0,36.0,35.0,780.0,6924.0,608.0,3492.0,179.0,455.0,1557.0,1608.0,77.0,76.0,56.0,149.0,29.0,51.0,32.0,65.0,49.0,60.0,83.0,79.0,96.0,183.0,268.0,539.0,574.0,163.0,1092.0,585.0,416.0,296.0,390.0,820.0,997.0,2.0,47.0,78.0,169.0,,2.0,1.0,,,3.0,,1.0,,1.0,1.0,3.0,10.0,6.0,2.0,16.0,13.0,12.0,56.0,121.0,60.0,18.0,21.0,41.0,81.0,9.0,52.0,211.0,122.0,5.0,2.0,,13.0,,2.0,,2.0,,1.0,3.0,,6.0,4.0,,20,275.0,356.0,768.0,890.0,18.0,20.0,41.0,75.0,41.0,3.0,3.0,7.0,163.0,2247.0,,,146.0,216.0,555.0,1234.0,58.0,66.0,55.0,98.0,29.0,40.0,32.0,56.0,49.0,55.0,69.0,76.0,82.0,151.0,249.0,483.0,559.0,143.0,1020.0,448.0,356.0,1.0,27.0,53.0,90.0,,2.0,1.0,,,3.0,,1.0,,1.0,1.0,3.0,10.0,5.0,2.0,16.0,13.0,12.0,55.0,121.0,60.0,2.0,4.0,4.0,2.0,1.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,113.0,3.0,41.0,34.0,28.0,9.0,3.0,751.0,11.0,1.0,148204,2048.0,5971.0,570.0,5218.0,433.0,4255.0,386.0,6029.0,2860.0,3863.0,8910.0,,10.0,300.0,6247.0,5214.0,5652.0,2.0,1.0,4.0,49.0,103.0,11.0,11.0,576.0,288.0,90000,332.0,2656.0,6.0,74.0,71.0,220.0,15.0,90.0,107.0,17.0,2.0,90.0,17.0,1012.0,172.0,56.0,43.0,172.0,220.0,270.0,194.0,379.0,263.0,423.0,623.0,2047.0,27.0,8.0,2.0,,,,,,,,,,,,5.0,2.0,,,2.0,8.0,7.0,11.0,6.0,7.0,4.0,18.0,50.0,2.0,,,,,,,,,,,,1.0,1.0,,23,230619,103.0,288.0,,,19.0,,,1.0,,61.0,59.0,58.0,522.0,8210.0,409.0,2755.0,195.0,907.0,677.0,1933.0,88.0,84.0,88.0,132.0,108.0,111.0,116.0,115.0,111.0,108.0,116.0,93.0,108.0,188.0,409.0,361.0,371.0,133.0,779.0,1238.0,330.0,227.0,272.0,874.0,1102.0,,172.0,68.0,66.0,4.0,10.0,3.0,3.0,2.0,8.0,10.0,6.0,9.0,8.0,10.0,12.0,3.0,6.0,7.0,6.0,5.0,7.0,13.0,16.0,14.0,8.0,12.0,23.0,15.0,24.0,115.0,31.0,136.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,10.0,1.0,20,191.0,238.0,761.0,1030.0,8.0,11.0,22.0,15.0,62.0,6.0,20.0,12.0,43.0,2002.0,,,88.0,333.0,452.0,1365.0,78.0,74.0,85.0,125.0,103.0,103.0,106.0,105.0,98.0,97.0,105.0,77.0,102.0,178.0,366.0,345.0,362.0,115.0,732.0,1214.0,301.0,,60.0,61.0,39.0,4.0,10.0,3.0,3.0,2.0,8.0,10.0,6.0,9.0,8.0,10.0,12.0,3.0,6.0,7.0,6.0,5.0,6.0,12.0,15.0,14.0,3.0,8.0,2.0,2.0,1.0,3.0,7.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,119.0,3.0,26.0,45.0,44.0,5.0,3.0,336.0,57.0,,153666,741.0,11862.0,608.0,8283.0,505.0,9227.0,146.0,8974.0,3574.0,8778.0,12755.0,5.0,203.0,631.0,12427.0,8283.0,11746.0,3.0,1.0,135.0,447.0,119.0,57.0,57.0,727.0,338.0,90000,245.0,3158.0,9.0,107.0,52.0,305.0,71.0,181.0,249.0,113.0,119.0,108.0,59.0,901.0,176.0,97.0,48.0,181.0,94.0,199.0,167.0,332.0,206.0,376.0,1190.0,5005.0,27.0,,,,1.0,2.0,3.0,1.0,1.0,9.0,14.0,19.0,6.0,5.0,6.0,,1.0,7.0,8.0,1.0,3.0,1.0,,3.0,5.0,5.0,35.0,,,,,,,,,,,,,,,,23,230619,119.0,338.0,,5.0,7.0,,,1.0,,76.0,74.0,72.0,656.0,10510.0,1035.0,3729.0,111.0,911.0,3362.0,2167.0,101.0,100.0,45.0,106.0,25.0,58.0,37.0,41.0,65.0,125.0,120.0,179.0,271.0,329.0,527.0,466.0,352.0,135.0,582.0,925.0,415.0,425.0,524.0,1149.0,1620.0,9.0,200.0,849.0,142.0,4.0,15.0,4.0,3.0,1.0,3.0,2.0,1.0,,2.0,4.0,3.0,5.0,7.0,3.0,9.0,9.0,1.0,15.0,14.0,25.0,21.0,23.0,32.0,97.0,1.0,105.0,165.0,90.0,,1.0,,1.0,,1.0,,,,,,,,4.0,1.0,20,399.0,482.0,1097.0,1494.0,21.0,23.0,32.0,97.0,83.0,5.0,5.0,7.0,42.0,2846.0,,,100.0,404.0,1926.0,1690.0,97.0,81.0,41.0,99.0,24.0,52.0,35.0,40.0,65.0,122.0,116.0,176.0,249.0,322.0,506.0,449.0,335.0,134.0,563.0,902.0,385.0,6.0,92.0,539.0,99.0,4.0,14.0,4.0,3.0,1.0,3.0,2.0,1.0,,2.0,4.0,3.0,5.0,7.0,3.0,9.0,8.0,1.0,15.0,14.0,24.0,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,109.0,4.0,35.0,31.0,32.0,11.0,3.0,543.0,46.0,,192994,4116.0,62414.0,465.0,26281.0,401.0,45483.0,680.0,18839.0,7043.0,45128.0,29350.0,,13.0,3718.0,62391.0,26281.0,61844.0,11.0,1.0,73.0,542.0,91.0,46.0,46.0,842.0,290.0,90000,266.0,6069.0,3.0,79.0,14.0,212.0,20.0,82.0,125.0,10.0,3.0,105.0,225.0,1480.0,311.0,268.0,148.0,1017.0,307.0,480.0,818.0,1570.0,1143.0,975.0,5237.0,35117.0,380.0,1.0,4.0,,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,10.0,9.0,14.0,22.0,172.0,1.0,,,,,,,,,,1.0,,1.0,,3.0,23,230619,91.0,290.0,,,28.0,,,12.0,,66.0,63.0,62.0,782.0,23045.0,1229.0,3152.0,174.0,218.0,428.0,1994.0,30.0,62.0,41.0,101.0,29.0,24.0,20.0,34.0,37.0,65.0,99.0,105.0,219.0,469.0,829.0,1125.0,617.0,695.0,2107.0,4037.0,3235.0,1427.0,1395.0,2371.0,5440.0,3.0,13.0,28.0,21.0,,,,,,,,1.0,,1.0,1.0,1.0,5.0,22.0,26.0,24.0,13.0,47.0,71.0,131.0,221.0,125.0,105.0,103.0,228.0,17.0,20.0,25.0,94.0,,1.0,1.0,,2.0,,1.0,1.0,,2.0,,,4.0,5.0,5.0,20,1294.0,1268.0,2212.0,5121.0,125.0,105.0,102.0,226.0,85.0,6.0,15.0,25.0,16.0,2290.0,,,93.0,126.0,217.0,1574.0,30.0,58.0,37.0,101.0,22.0,24.0,16.0,28.0,37.0,57.0,98.0,104.0,207.0,431.0,785.0,1079.0,584.0,637.0,2018.0,3875.0,2988.0,2.0,8.0,20.0,15.0,,,,,,,,1.0,,1.0,1.0,1.0,5.0,22.0,26.0,24.0,13.0,47.0,70.0,131.0,220.0,3.0,5.0,7.0,3.0,2.0,5.0,2.0,7.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,106.0,3.0,21.0,33.0,41.0,11.0,3.0,396.0,35.0,,162065,3144.0,22297.0,421.0,12253.0,357.0,16593.0,360.0,13138.0,4657.0,16264.0,19152.0,,9.0,1504.0,22398.0,12253.0,21923.0,,1.0,61.0,336.0,79.0,35.0,35.0,1461.0,311.0,90000,278.0,4138.0,2.0,73.0,34.0,171.0,11.0,54.0,101.0,5.0,4.0,99.0,65.0,1226.0,273.0,237.0,87.0,524.0,280.0,449.0,684.0,1464.0,1112.0,2025.0,2802.0,8231.0,48.0,,3.0,,,,,,1.0,1.0,,,1.0,,3.0,,1.0,,3.0,7.0,12.0,16.0,38.0,97.0,172.0,351.0,656.0,,,,,,,,,,,,,,2.0,2.0,23,230619,79.0,311.0,,,112.0,,,1.0,,60.0,60.0,60.0,1402.0,16427.0,963.0,3248.0,304.0,222.0,242.0,2684.0,192.0,200.0,165.0,351.0,283.0,365.0,413.0,428.0,355.0,406.0,569.0,617.0,626.0,808.0,1031.0,708.0,464.0,303.0,906.0,1661.0,1207.0,507.0,536.0,1281.0,2803.0,9.0,8.0,49.0,56.0,7.0,15.0,12.0,16.0,5.0,20.0,13.0,69.0,37.0,32.0,34.0,56.0,29.0,18.0,24.0,20.0,33.0,21.0,65.0,63.0,42.0,55.0,24.0,49.0,91.0,46.0,26.0,,90.0,1.0,,,,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,20,439.0,508.0,1204.0,2650.0,36.0,24.0,49.0,90.0,110.0,1.0,5.0,15.0,39.0,1768.0,,,112.0,113.0,188.0,2297.0,181.0,185.0,153.0,335.0,273.0,345.0,398.0,356.0,314.0,373.0,531.0,552.0,588.0,784.0,1003.0,684.0,425.0,281.0,827.0,1574.0,1157.0,8.0,8.0,46.0,42.0,7.0,15.0,12.0,16.0,5.0,20.0,13.0,69.0,37.0,32.0,32.0,56.0,29.0,18.0,24.0,20.0,33.0,21.0,63.0,63.0,42.0,,3.0,6.0,9.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,98.0,3.0,29.0,25.0,31.0,12.0,3.0,601.0,88.0,,223612,11202.0,99135.0,700.0,39031.0,513.0,75178.0,1944.0,26754.0,7643.0,74721.0,37125.0,1.0,102.0,3135.0,98277.0,39031.0,97539.0,21.0,1.0,139.0,647.0,136.0,88.0,88.0,1459.0,204.0,90000,416.0,6158.0,3.0,93.0,117.0,300.0,41.0,165.0,127.0,17.0,38.0,82.0,40.0,2292.0,619.0,140.0,151.0,1023.0,400.0,523.0,526.0,1482.0,952.0,2311.0,10230.0,64650.0,1119.0,1.0,9.0,,1.0,2.0,1.0,,4.0,2.0,,,,,5.0,3.0,3.0,2.0,10.0,6.0,5.0,11.0,26.0,15.0,102.0,994.0,1281.0,1.0,,,1.0,,,,,,,,,,1.0,9.0,23,230643,136.0,204.0,,,160.0,,,36.0,,63.0,59.0,57.0,1404.0,29162.0,2721.0,9487.0,678.0,1780.0,5634.0,3943.0,449.0,305.0,229.0,415.0,351.0,405.0,523.0,631.0,709.0,733.0,831.0,763.0,879.0,1529.0,1502.0,1808.0,424.0,1089.0,1219.0,1278.0,1117.0,1372.0,1863.0,3592.0,5319.0,12.0,73.0,1112.0,332.0,27.0,19.0,12.0,13.0,5.0,13.0,17.0,49.0,59.0,56.0,90.0,102.0,63.0,39.0,50.0,56.0,35.0,123.0,108.0,74.0,57.0,68.0,68.0,163.0,288.0,68.0,279.0,391.0,158.0,18.0,3.0,,1.0,2.0,,1.0,,,,1.0,2.0,1.0,1.0,,20,1270.0,1722.0,3263.0,4868.0,68.0,68.0,163.0,287.0,82.0,18.0,42.0,40.0,83.0,7170.0,,,378.0,721.0,2904.0,3121.0,351.0,274.0,216.0,390.0,334.0,392.0,503.0,580.0,650.0,677.0,737.0,654.0,812.0,1486.0,1447.0,1724.0,384.0,958.0,1081.0,1183.0,1037.0,5.0,39.0,711.0,271.0,27.0,19.0,10.0,10.0,5.0,13.0,16.0,49.0,58.0,56.0,90.0,97.0,63.0,37.0,48.0,50.0,35.0,117.0,101.0,70.0,57.0,4.0,9.0,7.0,120.0,1.0,8.0,9.0,7.0,,,,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,117.0,3.0,20.0,27.0,52.0,15.0,3.0,596.0,14.0,,149480,1702.0,7628.0,550.0,5647.0,453.0,5622.0,386.0,5519.0,2806.0,5216.0,8808.0,2.0,26.0,567.0,7828.0,5646.0,7234.0,3.0,1.0,21.0,226.0,96.0,14.0,14.0,2339.0,248.0,90000,292.0,2536.0,3.0,93.0,56.0,231.0,27.0,100.0,111.0,6.0,,62.0,6.0,881.0,178.0,102.0,105.0,332.0,189.0,291.0,114.0,247.0,224.0,499.0,877.0,2975.0,9.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,2.0,1.0,1.0,,2.0,3.0,6.0,13.0,35.0,,,,,,,,,,,1.0,,,,,23,230642,96.0,248.0,,,5.0,,,3.0,,90.0,83.0,79.0,2264.0,7287.0,468.0,3773.0,148.0,202.0,452.0,3431.0,49.0,39.0,30.0,114.0,44.0,72.0,69.0,74.0,75.0,113.0,103.0,110.0,147.0,213.0,392.0,304.0,116.0,231.0,459.0,629.0,512.0,522.0,637.0,1151.0,1090.0,3.0,8.0,46.0,72.0,3.0,1.0,,3.0,,3.0,1.0,,1.0,6.0,2.0,3.0,5.0,10.0,25.0,26.0,13.0,25.0,20.0,23.0,13.0,35.0,45.0,67.0,39.0,18.0,13.0,31.0,114.0,2.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,3.0,1.0,20,448.0,557.0,1052.0,1029.0,33.0,41.0,64.0,39.0,135.0,8.0,11.0,5.0,67.0,1403.0,,,66.0,147.0,228.0,2980.0,42.0,38.0,30.0,107.0,44.0,69.0,64.0,70.0,74.0,107.0,101.0,103.0,134.0,199.0,355.0,275.0,99.0,186.0,410.0,586.0,458.0,3.0,6.0,35.0,47.0,3.0,1.0,,3.0,,3.0,1.0,,1.0,5.0,2.0,3.0,4.0,10.0,25.0,26.0,13.0,24.0,20.0,23.0,12.0,6.0,8.0,5.0,1.0,2.0,1.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,112.0,2.0,37.0,20.0,36.0,17.0,3.0,710.0,10.0,,146155,469.0,3981.0,531.0,3989.0,446.0,3171.0,68.0,4442.0,2142.0,2772.0,6730.0,,6.0,413.0,4530.0,3989.0,3928.0,,1.0,6.0,79.0,106.0,10.0,10.0,1748.0,259.0,90000,168.0,1902.0,1.0,88.0,26.0,190.0,25.0,144.0,96.0,,2.0,73.0,7.0,571.0,93.0,47.0,26.0,113.0,101.0,183.0,91.0,131.0,139.0,208.0,409.0,1143.0,9.0,,1.0,,,,,,5.0,,,,1.0,,,,,,,,2.0,1.0,2.0,4.0,10.0,26.0,22.0,,,,,,,1.0,,,,,,,,,23,230619,107.0,259.0,,,6.0,,,3.0,,73.0,68.0,64.0,1685.0,5550.0,267.0,2606.0,138.0,164.0,346.0,2853.0,39.0,28.0,32.0,71.0,34.0,57.0,58.0,42.0,61.0,64.0,63.0,58.0,82.0,104.0,162.0,233.0,103.0,115.0,282.0,388.0,247.0,193.0,378.0,908.0,1121.0,,20.0,52.0,61.0,,1.0,1.0,8.0,2.0,5.0,11.0,,2.0,1.0,1.0,2.0,1.0,1.0,10.0,9.0,7.0,9.0,18.0,15.0,11.0,4.0,6.0,22.0,36.0,9.0,4.0,2.0,116.0,,,,,,1.0,1.0,,2.0,,,,,2.0,,20,189.0,353.0,845.0,1079.0,4.0,6.0,20.0,25.0,101.0,4.0,12.0,3.0,42.0,921.0,,,99.0,123.0,261.0,2369.0,39.0,27.0,31.0,62.0,32.0,44.0,48.0,42.0,49.0,63.0,62.0,56.0,81.0,103.0,143.0,221.0,96.0,106.0,238.0,368.0,232.0,,10.0,33.0,35.0,,1.0,1.0,5.0,1.0,3.0,5.0,,2.0,1.0,1.0,2.0,1.0,1.0,10.0,9.0,7.0,9.0,18.0,15.0,11.0,,9.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
